distance,distanceUnit,address,address2,almond,beverageonly,city,co_brander_cd,combostore,country,county,dma_cd,drivein,dunkincardenabled,dunkinrunenabled,faxnumber,fri_hours,geocodequality,k_cup,lat,lc,lng,loyalty,mobile,mon_hours,mqap_geography,mqap_id,mqap_quality,n,phonenumber,postal,recordid,sat_hours,sitetype,state,sun_hours,t,thu_hours,tue_hours,turbooven,website,wed_hours,wireless,key,name,resultNumber,shapePoints,sourceName
216.03,m,1200 75th St,,Y,N,Downers Grove,BP,N,US,Du Page,602,Y,Y,,--,04:00-21:00,,Y,41.751381,33454002,-88.013222,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.751381, u'lng': -88.013222}}",6ef26cb4-d253-4839-b037-9fc5794baf06,U1XXX,Dunkin Donuts,630-968-3988,60516,350475,05:00-21:00,GC,IL,05:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,N,6ef26cb4-d253-4839-b037-9fc5794baf06,Dunkin Donuts,327,"[41.751381, -88.013222]",mqap.33454_DunkinDonuts
216.04,m,7501 W Cermak Rd,North Riverside Mall,Y,N,North Riverside,,Y,US,COOK,602,N,Y,,630-362-4947,08:00-21:00,,N,41.848412,33454002,-87.810696,Y,Y,08:00-21:00,"{u'latLng': {u'lat': 41.848412, u'lng': -87.810696}}",cfd6c63b-023d-4b02-90df-04d19ef6d66e,U1XXX,Dunkin Donuts,708-447-9023,60546,338463,08:00-21:00,FC,IL,09:00-18:00,,08:00-21:00,08:00-21:00,Y,https://www.dunkindonuts.com,08:00-21:00,E,cfd6c63b-023d-4b02-90df-04d19ef6d66e,Dunkin Donuts,328,"[41.848412, -87.810696]",mqap.33454_DunkinDonuts
216.05,m,1255 W. Boughton Rd,,Y,N,Bolingbrook,,N,US,Du Page,602,N,Y,,--,24HOURS,,Y,41.702804,33454002,-88.123513,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.702804, u'lng': -88.123513}}",31130439-b416-49ff-9524-cf9c83d04bef,U1XXX,Dunkin Donuts,630-759-0478,60440,343414,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,31130439-b416-49ff-9524-cf9c83d04bef,Dunkin Donuts,329,"[41.702804, -88.123513]",mqap.33454_DunkinDonuts
216.14,m,801 West Diversey Pkwy,,Y,N,Chicago,BDT,Y,US,Cook,602,N,Y,,773-871-7772,24HOURS,,Y,41.932603,33454002,-87.649458,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.932603, u'lng': -87.649458}}",12a358dc-a552-4734-9ffc-53abf2c366f3,U1XXX,Dunkin Donuts,773-871-8646,60614,335178,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,12a358dc-a552-4734-9ffc-53abf2c366f3,Dunkin Donuts,330,"[41.932603, -87.649458]",mqap.33454_DunkinDonuts
216.16,m,1651 N Western Ave,,Y,N,Chicago,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.911646,33454002,-87.686964,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.911646, u'lng': -87.686964}}",24b3ac60-c5cc-45a7-beea-6ae926a1bee9,U1XXX,Dunkin Donuts,773-278-0215,60647,350101,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,24b3ac60-c5cc-45a7-beea-6ae926a1bee9,Dunkin Donuts,331,"[41.911646, -87.686964]",mqap.33454_DunkinDonuts
216.25,m,1768 W Armitage Ave,,Y,N,Chicago,SHL,N,US,Cook,602,N,Y,,--,04:00-21:00,,,41.917853,33454002,-87.672393,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.917853, u'lng': -87.672393}}",05ef00f2-b810-4c98-990b-ffae7b37d891,U1XXX,Dunkin Donuts,708-978-7563,60622,351079,04:00-21:00,GC,IL,04:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,Y,05ef00f2-b810-4c98-990b-ffae7b37d891,Dunkin Donuts,332,"[41.917853, -87.672393]",mqap.33454_DunkinDonuts
216.26,m,11900 S. Route 59,,Y,N,Plainfield,SHL,N,US,Kendall,602,Y,Y,,815-436-3705,04:00-21:00,,Y,41.665859,33454002,-88.204855,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.665859, u'lng': -88.204855}}",0ec9c9e9-1282-4dd0-814c-79a7e24870ea,U1XXX,Dunkin Donuts,815-436-3649,60585,343433,05:00-20:00,GC,IL,05:00-20:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,Y,0ec9c9e9-1282-4dd0-814c-79a7e24870ea,Dunkin Donuts,333,"[41.665859, -88.204855]",mqap.33454_DunkinDonuts
216.27,m,2445 75th St,,,N,Darien,,N,US,Dupage,602,Y,Y,,--,04:30-20:00,,Y,41.751096,33454002,-88.00501,Y,Y,04:30-20:00,"{u'latLng': {u'lat': 41.751096, u'lng': -88.00501}}",1b3a9389-89a1-4cdf-85d1-76977a65d72a,U1XXX,Dunkin Donuts,630-427-0971,60561,352434,04:30-20:00,EC,IL,05:30-20:00,,04:30-20:00,04:30-20:00,Y,https://www.dunkindonuts.com,04:30-20:00,Y,1b3a9389-89a1-4cdf-85d1-76977a65d72a,Dunkin Donuts,334,"[41.751096, -88.00501]",mqap.33454_DunkinDonuts
216.3,m,5735 W. Roosevelt Ave,,Y,N,Cicero,CIT,N,US,COOK,602,Y,Y,,312-226-8807,04:00-21:00,,Y,41.865355,33454002,-87.768887,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.865355, u'lng': -87.768887}}",f3c54e92-ea65-4567-84fa-dc549c2f8058,U1XXX,Dunkin Donuts,312-226-8800,60804,341936,04:00-21:00,GC,IL,05:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,E,f3c54e92-ea65-4567-84fa-dc549c2f8058,Dunkin Donuts,335,"[41.865355, -87.768887]",mqap.33454_DunkinDonuts
216.35,m,2801 W Division Street,,Y,N,Chicago,,N,US,Cook,602,N,Y,,312-226-8807,04:00-21:00,,Y,41.902515,33454002,-87.697329,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.902515, u'lng': -87.697329}}",a3dda93f-7866-49b5-ac20-ace53c46cc22,U1XXX,Dunkin Donuts,312-226-8800,60622,346044,04:00-21:00,GC,IL,04:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,E,a3dda93f-7866-49b5-ac20-ace53c46cc22,Dunkin Donuts,336,"[41.902515, -87.697329]",mqap.33454_DunkinDonuts
216.44,m,947 W Fullerton Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,847-441-4278,24HOURS,,N,41.925308,33454002,-87.65275,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.925308, u'lng': -87.65275}}",c4c48a80-c1ba-4656-9eeb-ad422fbf64eb,U1XXX,Dunkin Donuts,773-248-6101,60614,350725,24HOURS,MT,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,E,c4c48a80-c1ba-4656-9eeb-ad422fbf64eb,Dunkin Donuts,337,"[41.925308, -87.65275]",mqap.33454_DunkinDonuts
216.46,m,800 N. Kedzie,,Y,N,Chicago,,Y,US,COOK,602,N,Y,,630-983-0145,05:00-21:00,,N,41.895578,33454002,-87.706593,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.895578, u'lng': -87.706593}}",c39ef762-86cd-413a-8ea5-a7fc709b8393,U1XXX,Dunkin Donuts,773-265-5940,60651,342607,05:00-21:00,IN,IL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,c39ef762-86cd-413a-8ea5-a7fc709b8393,Dunkin Donuts,338,"[41.895578, -87.706593]",mqap.33454_DunkinDonuts
216.56,m,6601 Cermak Rd,,Y,N,Berwyn,,Y,US,COOK,602,Y,Y,,708-749-0926,24HOURS,,Y,41.850462,33454002,-87.788667,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.850462, u'lng': -87.788667}}",39e281bb-4b2e-454c-be7d-38fbef8f633f,U1XXX,Dunkin Donuts,708-749-0906,60402,300561,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,39e281bb-4b2e-454c-be7d-38fbef8f633f,Dunkin Donuts,339,"[41.850462, -87.788667]",mqap.33454_DunkinDonuts
216.65,m,9208 Ogden Ave,,Y,N,Brookfield,,N,US,COOK,602,Y,Y,,630-637-3447,24HOURS,,Y,41.817137,33454002,-87.851582,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.817137, u'lng': -87.851582}}",f6420f01-e809-4078-b2f5-7449a4a98d07,U1XXX,Dunkin Donuts,708-485-1117,60513,300593,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,f6420f01-e809-4078-b2f5-7449a4a98d07,Dunkin Donuts,340,"[41.817137, -87.851582]",mqap.33454_DunkinDonuts
216.72,m,1982 N Clybourn,,Y,N,Chicago,,Y,US,COOK,602,N,Y,,773-883-5103,24HOURS,,Y,41.917152,33454002,-87.658419,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.917152, u'lng': -87.658419}}",27d42124-2afa-452a-a94b-346f3549e020,U1XXX,Dunkin Donuts,773-883-0045,60614,341557,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,27d42124-2afa-452a-a94b-346f3549e020,Dunkin Donuts,341,"[41.917152, -87.658419]",mqap.33454_DunkinDonuts
216.83,m,5600 W 16th St,,Y,N,Cicero,,Y,US,Cook,602,N,Y,,--,04:30-23:00,,Y,41.858437,33454002,-87.764282,Y,Y,04:30-23:00,"{u'latLng': {u'lat': 41.858437, u'lng': -87.764282}}",b98b1eac-ef10-446c-bc5b-b8c784bf43ee,U1XXX,Dunkin Donuts,708-780-9330,60804,301000,04:30-23:00,FS,IL,06:00-23:00,,04:30-23:00,04:30-23:00,Y,https://www.dunkindonuts.com,04:30-23:00,Y,b98b1eac-ef10-446c-bc5b-b8c784bf43ee,Dunkin Donuts,342,"[41.858437, -87.764282]",mqap.33454_DunkinDonuts
216.85,m,2111 W Division St,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,04:00-23:00,,Y,41.902944,33454002,-87.680217,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.902944, u'lng': -87.680217}}",1223cf09-b555-45ab-aa35-8fe03f0970bf,U1XXX,Dunkin Donuts,773-772-1731,60622,351263,05:00-22:00,SI,IL,05:00-22:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,1223cf09-b555-45ab-aa35-8fe03f0970bf,Dunkin Donuts,343,"[41.902944, -87.680217]",mqap.33454_DunkinDonuts
216.87,m,2945 S Harlem,,Y,N,Berwyn,,N,US,COOK,602,Y,Y,,708-484-6666,04:30-23:00,,N,41.837808,33454002,-87.802947,Y,Y,04:30-23:00,"{u'latLng': {u'lat': 41.837808, u'lng': -87.802947}}",e068b000-81ec-4141-a4e4-7e04be60183d,U1XXX,Dunkin Donuts,708-749-0689,60402,338384,04:30-23:00,GC,IL,04:30-23:00,,04:30-23:00,04:30-23:00,Y,https://www.dunkindonuts.com,04:30-23:00,E,e068b000-81ec-4141-a4e4-7e04be60183d,Dunkin Donuts,344,"[41.837808, -87.802947]",mqap.33454_DunkinDonuts
216.94,m,2300 N Clark St,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,05:00-20:00,,Y,41.923827,33454002,-87.639495,Y,Y,05:00-20:00,"{u'latLng': {u'lat': 41.923827, u'lng': -87.639495}}",b3e21367-6b20-4c2a-a27c-60a90e6eb32b,U1XXX,Dunkin Donuts,773-661-1915,60614,350726,06:00-20:00,SE,IL,06:00-20:00,,05:00-20:00,05:00-20:00,Y,https://www.dunkindonuts.com,05:00-20:00,N,b3e21367-6b20-4c2a-a27c-60a90e6eb32b,Dunkin Donuts,345,"[41.923827, -87.639495]",mqap.33454_DunkinDonuts
216.97,m,12690 S. Route 59,Wal Mart,Y,N,Plainfield,WLM,N,US,Kendall,602,N,Y,,--,06:00-22:00,,Y,41.65331,33454002,-88.20693,Y,Y,06:00-22:00,"{u'latLng': {u'lat': 41.65331, u'lng': -88.20693}}",166d8903-bf93-4cd8-8b43-f0443ef69f55,U1XXX,Dunkin Donuts,815-230-4644,60585,344412,06:00-22:00,MM,IL,06:00-22:00,,06:00-22:00,06:00-22:00,Y,https://www.dunkindonuts.com,06:00-22:00,Y,166d8903-bf93-4cd8-8b43-f0443ef69f55,Dunkin Donuts,346,"[41.65331, -88.20693]",mqap.33454_DunkinDonuts
217.02,m,823 N Western Ave,,,N,Chicago,CIT,N,US,Cook,602,N,Y,,--,05:00-22:00,,,41.896473,33454002,-87.686361,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.896473, u'lng': -87.686361}}",fa15d92a-3918-425d-af13-b827ae578426,U1XXX,Dunkin Donuts,312-533-1594,60622,352445,05:00-22:00,GC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,N,fa15d92a-3918-425d-af13-b827ae578426,Dunkin Donuts,347,"[41.896473, -87.686361]",mqap.33454_DunkinDonuts
217.02,m,1920 87th St,Suite C,Y,N,Woodridge,,N,US,Du Page,602,Y,Y,,--,05:00-20:00,,Y,41.728495,33454002,-88.026892,Y,Y,05:00-20:00,"{u'latLng': {u'lat': 41.728495, u'lng': -88.026892}}",8604c25c-3d42-4ce0-860d-36a1e470a535,U1XXX,Dunkin Donuts,630-910-5374,60517,345283,05:00-20:00,EC,IL,05:00-20:00,,05:00-20:00,05:00-20:00,Y,https://www.dunkindonuts.com,05:00-20:00,Y,8604c25c-3d42-4ce0-860d-36a1e470a535,Dunkin Donuts,348,"[41.728495, -88.026892]",mqap.33454_DunkinDonuts
217.03,m,595 N. Pinecrest Rd,Unit A,Y,N,Bolingbrook,,N,US,Du Page,602,N,Y,,--,04:30-19:00,,Y,41.717931,33454002,-88.050619,Y,Y,04:30-19:00,"{u'latLng': {u'lat': 41.717931, u'lng': -88.050619}}",0928077b-8b85-48f9-a505-59d081fb93e6,U1XXX,Dunkin Donuts,630-783-9505,60440,345382,04:30-19:00,EC,IL,05:00-18:00,,04:30-19:00,04:30-19:00,Y,https://www.dunkindonuts.com,04:30-19:00,Y,0928077b-8b85-48f9-a505-59d081fb93e6,Dunkin Donuts,349,"[41.717931, -88.050619]",mqap.33454_DunkinDonuts
217.1,m,7516 S. Cass Ave   Unit 5b,,Y,N,Darien,,N,US,DU PAGE,602,N,Y,,--,24HOURS,,Y,41.75061,33454002,-87.975008,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.75061, u'lng': -87.975008}}",84e93278-f94b-449c-af35-ef99d7157a10,U1XXX,Dunkin Donuts,630-434-1799,60561,340181,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,84e93278-f94b-449c-af35-ef99d7157a10,Dunkin Donuts,350,"[41.75061, -87.975008]",mqap.33454_DunkinDonuts
217.1,m,1244 N Ashland Ave,Milwaukee,Y,N,Chicago,,Y,US,COOK,602,N,Y,,773-262-2226,24HOURS,,Y,41.905161,33454002,-87.667657,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.905161, u'lng': -87.667657}}",a4da38e9-b9a2-4141-b889-673d5249dd82,U1XXX,Dunkin Donuts,773-227-0890,60622,308139,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,a4da38e9-b9a2-4141-b889-673d5249dd82,Dunkin Donuts,351,"[41.905161, -87.667657]",mqap.33454_DunkinDonuts
217.26,m,4124 V18 Rd,Petro Travel Center,,N,Brooklyn,PET,N,US,Poweshiek,679,N,N,,--,24HOURS,,Y,41.697899,33454002,-92.446004,,N,24HOURS,"{u'latLng': {u'lat': 41.697899, u'lng': -92.446004}}",dd39db03-0a6e-4bc8-a81a-035888a5c0c5,U1XXX,Dunkin Donuts,641-522-4569,52211,352407,24HOURS,TN,IA,24HOURS,,24HOURS,24HOURS,N,https://www.dunkindonuts.com,24HOURS,,dd39db03-0a6e-4bc8-a81a-035888a5c0c5,Dunkin Donuts,352,"[41.697899, -92.446004]",mqap.33454_DunkinDonuts
217.4,m,8001 Ogden Ave,,Y,N,Lyons,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.819391,33454002,-87.821148,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.819391, u'lng': -87.821148}}",ad2a849a-b7f9-4f59-8c11-eb0fc09bb951,U1XXX,Dunkin Donuts,708-442-8414,60534,344408,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,ad2a849a-b7f9-4f59-8c11-eb0fc09bb951,Dunkin Donuts,353,"[41.819391, -87.821148]",mqap.33454_DunkinDonuts
217.52,m,5307 Route 251,Wal*Mart,Y,N,Peru,WLM,N,US,Bureau,602,N,Y,,--,06:00-22:00,,N,41.37273,33454002,-89.12304,Y,Y,06:00-22:00,"{u'latLng': {u'lat': 41.37273, u'lng': -89.12304}}",ee87170d-db21-45f2-b19f-29da6cc44b9b,U1XXX,Dunkin Donuts,815-223-2700,61354,345458,06:00-22:00,MM,IL,06:00-22:00,,06:00-22:00,06:00-22:00,Y,https://www.dunkindonuts.com,06:00-22:00,E,ee87170d-db21-45f2-b19f-29da6cc44b9b,Dunkin Donuts,354,"[41.37273, -89.12304]",mqap.33454_DunkinDonuts
217.61,m,7247 Kingery Hwy,,Y,N,Willowbrook,,N,US,Du Page,602,N,Y,,630-323-8926,04:00-20:00,,Y,41.75593,33454002,-87.944624,Y,Y,04:00-20:00,"{u'latLng': {u'lat': 41.75593, u'lng': -87.944624}}",ec98f982-9f0f-4449-883b-a221007551eb,U1XXX,Dunkin Donuts,630-323-5205,60521,306395,04:00-20:00,EC,IL,04:00-20:00,,04:00-20:00,04:00-20:00,Y,https://www.dunkindonuts.com,04:00-20:00,Y,ec98f982-9f0f-4449-883b-a221007551eb,Dunkin Donuts,355,"[41.75593, -87.944624]",mqap.33454_DunkinDonuts
217.69,m,333 W North Ave,,Y,N,Chicago,,N,US,COOK,602,N,Y,,773-545-0510,04:00-22:00,,Y,41.910956,33454002,-87.638023,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.910956, u'lng': -87.638023}}",50b1cbd0-abae-46a6-9e47-8dda19bd5e72,U1XXX,Dunkin Donuts,312-944-2375,60610,310138,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,50b1cbd0-abae-46a6-9e47-8dda19bd5e72,Dunkin Donuts,356,"[41.910956, -87.638023]",mqap.33454_DunkinDonuts
217.72,m,7020 Ogden Ave,,Y,N,Berwyn,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.825158,33454002,-87.798336,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.825158, u'lng': -87.798336}}",5ca50603-fada-48a5-9f9f-c90d6876142e,U1XXX,Dunkin Donuts,708-795-5444,60402,300606,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,5ca50603-fada-48a5-9f9f-c90d6876142e,Dunkin Donuts,357,"[41.825158, -87.798336]",mqap.33454_DunkinDonuts
217.73,m,5500 S. La Grange Rd,,Y,N,Countryside,,N,US,Cook,602,N,Y,,874-464-8064,24HOURS,,Y,41.79002,33454002,-87.868898,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.79002, u'lng': -87.868898}}",286ee122-4eaa-40ba-a6ba-f75667a496a2,U1XXX,Dunkin Donuts,708-354-3305,60525,304639,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,286ee122-4eaa-40ba-a6ba-f75667a496a2,Dunkin Donuts,358,"[41.79002, -87.868898]",mqap.33454_DunkinDonuts
217.73,m,1234 N. Halsted,,Y,N,Chicago,,N,US,COOK,602,N,Y,,--,04:00-21:00,,Y,41.904575,33454002,-87.648315,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.904575, u'lng': -87.648315}}",18b09ef7-7caf-4f8f-8826-6a0d80289e48,U1XXX,Dunkin Donuts,312-664-6512,60622,339979,04:00-21:00,GC,IL,04:00-20:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,E,18b09ef7-7caf-4f8f-8826-6a0d80289e48,Dunkin Donuts,359,"[41.904575, -87.648315]",mqap.33454_DunkinDonuts
217.77,m,101 N Western Ave,,Y,N,Chicago,MAR,N,US,Cook,602,N,Y,,--,04:00-20:00,,Y,41.883085,33454002,-87.686356,Y,Y,04:00-20:00,"{u'latLng': {u'lat': 41.883085, u'lng': -87.686356}}",8c3a5e91-1462-47e8-b921-1a062f9d1cdb,U1XXX,Dunkin Donuts,--,60612,346489,04:00-20:00,GC,IL,06:00-18:00,,04:00-20:00,04:00-20:00,Y,https://www.dunkindonuts.com,04:00-20:00,E,8c3a5e91-1462-47e8-b921-1a062f9d1cdb,Dunkin Donuts,360,"[41.883085, -87.686356]",mqap.33454_DunkinDonuts
217.8,m,2147 S Cicero Ave,,Y,N,Cicero,,Y,US,COOK,602,Y,Y,,708-656-4091,24HOURS,,,41.851678,33454002,-87.744115,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.851678, u'lng': -87.744115}}",10cd201a-c302-49e9-b018-4014e266f8bf,U1XXX,Dunkin Donuts,708-656-2090,60804,306625,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,10cd201a-c302-49e9-b018-4014e266f8bf,Dunkin Donuts,361,"[41.851678, -87.744115]",mqap.33454_DunkinDonuts
217.83,m,13313 S. State Route 59,,Y,N,Plainfield,,Y,US,Will,602,Y,Y,,--,24HOURS,,Y,41.641182,33454002,-88.201991,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.641182, u'lng': -88.201991}}",970d5eed-6605-483e-971d-75d107faa8b0,U1XXX,Dunkin Donuts,815-609-1940,60544,338604,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,970d5eed-6605-483e-971d-75d107faa8b0,Dunkin Donuts,362,"[41.641182, -88.201991]",mqap.33454_DunkinDonuts
217.93,m,1535 W. Grand Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,312-226-8807,24HOURS,,Y,41.890809,33454002,-87.666655,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.890809, u'lng': -87.666655}}",ed7ade37-0e76-40ea-8fdb-4ca100420b06,U1XXX,Dunkin Donuts,312-226-8800,60622,339270,24HOURS,GC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,E,ed7ade37-0e76-40ea-8fdb-4ca100420b06,Dunkin Donuts,363,"[41.890809, -87.666655]",mqap.33454_DunkinDonuts
217.96,m,200 S Bolingbrook Dr,Walmart,Y,N,Bolingbrook,WLM,N,US,Will,602,N,Y,,--,06:00-22:00,,N,41.69583,33454002,-88.0655,Y,Y,06:00-22:00,"{u'latLng': {u'lat': 41.69583, u'lng': -88.0655}}",6f9fb294-8504-428f-8d83-43a51808e3cb,U1XXX,Dunkin Donuts,630-926-8070,60440,348904,06:00-22:00,MM,IL,06:00-22:00,,06:00-22:00,06:00-22:00,Y,https://www.dunkindonuts.com,06:00-22:00,E,6f9fb294-8504-428f-8d83-43a51808e3cb,Dunkin Donuts,364,"[41.69583, -88.0655]",mqap.33454_DunkinDonuts
217.97,m,801 N Milwaukee Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,312-275-7475,05:00-19:00,,Y,41.896392,33454002,-87.655408,Y,Y,05:00-19:00,"{u'latLng': {u'lat': 41.896392, u'lng': -87.655408}}",db366852-f87d-49ff-9b0c-cc282b862a4a,U1XXX,Dunkin Donuts,312-600-9826,60642,351209,05:00-19:00,SE,IL,06:00-17:00,,05:00-19:00,05:00-19:00,Y,https://www.dunkindonuts.com,05:00-19:00,N,db366852-f87d-49ff-9b0c-cc282b862a4a,Dunkin Donuts,365,"[41.896392, -87.655408]",mqap.33454_DunkinDonuts
217.99,m,5756 W. Ogden Ave,,Y,N,Cicero,MOB,N,US,Cook,602,N,Y,,312-226-8807,04:00-22:00,,N,41.836013,33454002,-87.768049,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.836013, u'lng': -87.768049}}",7dadd604-cfb5-45cf-9464-79f6f6722fc3,U1XXX,Dunkin Donuts,312-226-8800,60804,342996,04:00-22:00,GC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,E,7dadd604-cfb5-45cf-9464-79f6f6722fc3,Dunkin Donuts,366,"[41.836013, -87.768049]",mqap.33454_DunkinDonuts
218.01,m,245 South Bolingbrook Drive,,Y,N,Bolingbrook,,N,US,WILL,602,Y,Y,,630-378-4800,24HOURS,,Y,41.693583,33454002,-88.068493,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.693583, u'lng': -88.068493}}",9b6c8371-fc94-4466-a4f6-f2a1b317e5a0,U1XXX,Dunkin Donuts,630-378-4829,60440,335965,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,9b6c8371-fc94-4466-a4f6-f2a1b317e5a0,Dunkin Donuts,367,"[41.693583, -88.068493]",mqap.33454_DunkinDonuts
218.24,m,8147 West Joliet Road,,Y,N,Mc Cook,,N,US,COOK,602,N,Y,,--,24HOURS,,N,41.802691,33454002,-87.825031,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.802691, u'lng': -87.825031}}",d476249a-6006-4bc4-8be9-34fade117453,U1XXX,Dunkin Donuts,708-442-9083,60525,341144,24HOURS,GC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,E,d476249a-6006-4bc4-8be9-34fade117453,Dunkin Donuts,368,"[41.802691, -87.825031]",mqap.33454_DunkinDonuts
218.29,m,1201 N Clark St,Ste A,Y,N,Chicago,,Y,US,Cook,602,N,Y,,773-409-5872,04:00-00:00,,Y,41.90379,33454002,-87.631641,Y,Y,04:00-00:00,"{u'latLng': {u'lat': 41.90379, u'lng': -87.631641}}",c41dc2d6-9cde-4fad-8aba-e932f94022d2,U1XXX,Dunkin Donuts,312-291-9270,60610,349138,04:00-00:00,SE,IL,04:00-00:00,,04:00-00:00,04:00-00:00,Y,https://www.dunkindonuts.com,04:00-00:00,Y,c41dc2d6-9cde-4fad-8aba-e932f94022d2,Dunkin Donuts,369,"[41.90379, -87.631641]",mqap.33454_DunkinDonuts
218.45,m,9400 Joliet Rd,,Y,N,Hodgkins,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.780047,33454002,-87.863674,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.780047, u'lng': -87.863674}}",e29a6b7d-4c41-4d7c-9662-c33d1c8bf4fe,U1XXX,Dunkin Donuts,708-387-7108,60525,310404,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,e29a6b7d-4c41-4d7c-9662-c33d1c8bf4fe,Dunkin Donuts,370,"[41.780047, -87.863674]",mqap.33454_DunkinDonuts
